유튜브 프리미엄 유일한 단점,"재밌는 광고를 못 보고 지나침
비비 바나나맛 우유 광고 못 본 거 아쉽더라
대신 도그라이크 중국산 똥겜 광고 안 봐도 됨",0,"['ㅋㅋ 광고로 생긴 밈을 모르게 된다는 게 단점이긴 해', 'ㅋㅋ 그치 근데 난 기적의 검이랑 히어로 워즌가 이상한 포마드 머리 한 캐릭터 나와서 고구마짓 하는 광고 보기 싫어서 프리미엄 지른 거라서 아쉽진 않아ㅋㅋ 이쯤되면 일부러 프리미엄 사게 하려고 유튜브에서 이상한 광고만 받는 거 아닌가 싶더라', '강호동 성님을 못보네..']"
중국 인구,미국마냥 3~4억이 적당하다. 진심으로,0,['더 적으면?']
난,"중국이 중화사상, 반독재체제, 빨간맛 버리고 인구가 지금의 30% 정도로 줄어든다면 매우 긍정적으로 봐줄 수 있겠는데 ㅋ",0,"['평생 가능성없을듯 중국 멸망이 빠를듯', '머야 긍정적으로 볼 생각 없구나']"
내일은 야외활동 피하자,중국 동북부 10년만에 최악 황사가 내일 한반도에 온단다,0,[]
중국에서 미세먼지+황사,진짜 미친듯이 밀려들어오네ㅠㅠ 파란 하늘 보고싶다,0,[]
중국산 김치 절임 과정,에바자너 ㅡㅡ,2,"['하 ㅅㅂ 진짜. 최소한의 양심이라도 없는건가. 나라가 저런걸 규제할 생각이 없으니 꼴이 저모양이지', '아니 진짜야? 합성아니고 지금 저 김이 절이는 물에 남자가 들어가 있는거고 저 쇳덩어리 포크레인으로 건져 올리는거야?', '*김치', 'https://www.google.com/amp/s/www.hankyung.com/international/amp/2021031050527 기사 읽으면 더 가관', '아 토나와... 저걸 자랑이라고 소개를 하네...죽어도 중국은 안간다']"
틱톡보는디 중국어는 왤케 중국같냐,"뭔 느낌인지 알지? 그 특유의 엥엥거리면서 빨리내는거
외대생들이 하는 것 멋있는데",0,"['원어민같아야 언어를 잘하는거 아닐까', '틱톡은 속도조절해서 그런 거 아냐?']"
하나의 중국이라는 말 왜 이렇게 거슬리냐,"교수님이 자꾸 하나의 중국 막 습관적으로 엄청 쓰시는데 들을 때마다 좀,,,, 아니다 내가 좀 예민한듯",0,"['교수님 중국인이셔?', '한국인~~', '중국인이심? 딱히 니가 예민한건 아닌듯', '교수님이 중국인이면 ㅇㅈ']"
중국산 김치 봤음 다들?,"개토나오던데..
이제 식당가서 중국산 김치면 계속 생각나서 못 먹을듯..",0,"['포크레인 흙탕물 우욱..', '어디서 봐???', '네이버에 중국산 김치 검색 ㄱㄱ', 'ㅇㅋㅇㅋ']"
자민통 운동권으로서 페미니즘 글 보고 한 마디한다.,"대부분의 학우들이 운동권에 대해서 많이 좋지 않은 감정을 가진 것을 알고 있지만 마치 페미니즘이 좌파의 기존 가치를 함유하는, 소수자들과 함께해서 세상을 바꾸는 사상인 것 마냥 소개하는 글을 보고 참을 수 없어 글 올림.

페미니즘이 소수자하고 연대하는 사상이다?

아뇨? 글쎄요? 개인적인 것은 정치적이다는 1960년대 말 미국에서 유행한 페미니스트들의 문구가 참 잘 보여준다고 생각하는데. 이런 라이프스타일 바꾸기 운동은 여성들이 사회의 변화에 관심을 덜 갖게 만들었고, 대신에 자기성찰이라는 미명 하에 자기와 무관한 일에 관심을 최대한 줄이게 됐음.

이래서 급진적 페미니스트들은 점점 더 내향적이고 개인주의적이 돼 간 거고, 지금의 공감 불가능한 괴물 같은 페미니즘이 탄생한거지.

혐오발언이라기 보단 대항발화라고 주장하는 거 자체가 웃긴 데, 페미니스트들의 행태를 보면 자신의 주적은 기득권자와 잠재적 범죄자로 몰아가면서 정작 자신들의 이기적, 혐오적인 성향 자체를 탈계급성이라는 미명 하에 숨기고 묻어가려 함. 여성 노동자 문제 해결엔 별 관심도 없고, 남성 노동자들은 그들이 혐오하는 존재일 뿐이며, 성소수자들은 욕하기 바쁨.

특히 레디컬 계열에서 탈코르셋 운동 같은 거 주도하면서 동일임금 문제나 보육 문제, 그 밖의 다른 여성 노동자 조건 문제들에 실천 상 그다지 열심이지 않은 것은 중간 계급 지향성과 개인주의의 끝판왕을 보여줌. 남성을 모두 보수 편견쟁이로 몰아세움으로써 급진적 페미니스트들은 이런 자신들의 중도(의 탈을 쓴 극도의 개인주의)적 입장을 더욱 정당화하고 있지. 레디컬만 그렇다고 항변해도 한국 페미니즘의 주류가 레디컬인건 사상 노선에 관심 없는 일반 학생들도 다 알만한 사실일 텐 데?

노동자들이 산업재해 사고로 숨져가고 성소수자들이 자신의 성적 지향성이나 가치를 말하지도 못하고 끙끙 앓는 상황에서 페미니스트들이 하는 건 남편, 남성 동료, 남자친구, 아들을 기득권자로 몰아가고 잠재적 범죄자로 마녀사냥 하는 행태임. 이게 중국 반우파투쟁이랑 베트남 토지개혁이랑 다를 게 뭐냐?

우리 자민통 계열에서도 민족 자본가들을 기존 재벌인 매국/매판/매족 자본과 같이 바라보는 오류는 범하지 않는데 페미니스트들은 자민통 계열보다도 더 극단주의/고립주의적 노선을 타고 있는데 이는 비판 받아야 마땅함.

한국 운동권의 본산인 한총련이 주류 대학생들의 노선과 괴리 되어 고립되었고 결국엔 지지세를 잃은 다음 이적 단체로 몰려 비참하게 해산 당한 걸 보고 페미니즘 계열은 느낀 게 없나? '우리들만의 대중성'은 아무 것도 어필할 수 없다는 걸 깨달아야 할 텐 데 아직도 그걸 모르고 있으니.

이러면서 마치 소수자들과 연대하는 사상이라는 탈을 쓰고 있으니 역겹다. 진짜로 역겹다.",0,"['실제 현장에서 소수자랑 연대하고 돕는 건 페미니스트인데 인터넷에서만 사는 거 아닌가요', '그 현장이 어디 현장이죠 저도 좀 들어보고 싶네요', '으데요']"
쇼트트랙 임효준 중국 귀화함,"훈련중 사람들 앞에서 황대헌 선수 바지벗겨서 2년 자격정지받았는데 걍 귀화해버림 에휴
마지막은 벌써 중국인 같아진 ㅇㅎㅈ 댓글창 막아놓음
실검있었으면 사람들 벌써 다 알았을텐데 ㅜㅜㅜ 하",38,"['헐.........?', '담 동계올림픽 베이징인데..중국대표팀 감독도 우리나라 대표팀 전 감독이고', '안현수도 코치로 합류함', '쓰레기가 쓰레기통에 들어갔네', '대법원 판결 뒤집힐 수도 있어서 조마조마했나봄', '3심 한다며', 'He is Chinese.', '입국 금지시켜라', '선수생활 이어가려면 가는 게 맞지', '아 근데 저렇게 명품으로 휘감았는데 노간지인사람 첨봄', '그게 중국인 특임 알지', '가도 중국을 가냐', '저 ㅅㄲ 때문에 평창때 남자 단체 노메달인건데 에휴', '근데 피해 선수 이름을 밝히진 말자.. 담부턴 주의해줘ㅜ']"
