중국과 세계 해석본 있으신분..,"절 살려주세요,,,",0,"['있으면 저도 좀 주세요...', 'ㅠㅠㅠㅠ 수업 너무 빡센 것 같아요ㅠㅠ 수업도 안들리고....']"
중국과세계 왜 시작을 안하시죠..??,ㅈㄱㄴ,1,"['오 동지', '오늘 짝수는 웹 수업하는거 맞죠??', '넹 그렇게 알고 있어요 공지가 그렇게 올라왔으니까...', '근데 왜 어직 이러는걸까요ㅠㅠㅠㅠㅠㅠㅠ', '그러게여 ㅎㅎ 저희를 잊으신 건지... 조작 미숙인 건지 😂', 'ㅋㅋㅋㅋㅋㅋ ㅠㅠㅠㅠㅠㅠ', '열렸다!', '아직 방 열리지도 않은 거 맞죠?', '하울링 심하네요..', '이게 뭐하는건지...']"
중국어 난이도가 어떤가요?,"어순이 다르다는데 전 일단 어순 다르면 너무 어려워서..
본전공은 일통이고 한자2급베이스라 조금 아는수준인데 중국어는 어차피 한자가 좀 다른거로 알아서.. 취미 겸 시작해볼만할까요?",0,"['어순은 영어랑 비슷하고 사실 어순이나 한자보다는 억양이 굉장히 어려워요', '아.. 적어도 저는 그랬어요', '간체 쓰긴하지만 한자 알고있으면 확실히 습득이 빨라여 어순이 다르긴 하지만 중국어는 일단 단어끼리만 붙여도 어느정도 말이돼서 오히려 입문이 쉽달까여!', '한자 잘 알면 해볼만함', '다들 감사합니다']"
중국어 발음 질문,"마지막 글자 了 le liao 중에 뭐라고 읽나요?
이유도 설명해주시면 감사하겠습니다!",0,"['마지막줄 해석은 혹시 아나요', '그러지않으면, 당신은 제 말을 들으셔야해요 (말인지 다른건지는 내용이 불충분해서 추측이에요~!)', 'le 발음은 러', '러~~~', '다들 감사합니다!', '앗 감사합니다!']"
중통 중에 진커중 교수님,"수 34 비즈니스 중국어 수업 들으시는 분 계시나요??
12 수업은 강의실이 안바겼는데 34는 바꼈다고 들어서요... 혹시 어디로 바꼈는지 알려주실수 있을까요?",0,[]
흔한 채용조건,베트남에서 근무가능한 일본어 능통한 중국인 모집공고가 한국어로 올라옴,31,"['ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이게 뭐얔ㅋㅋㅋㅋㅋㅋㅋㅋ', '말세네', 'ㅈㄴ 웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '그니까 한국어 중국어 베트남어 일본어 다 해야한다는거잖아........ 어렵게도 써놨네 ㅅㅂ ㅋㅋㅋㅋ', 'ㅇ거 전에 봤는데 ㅋㅋㅋㅋ사실 외대에는 있을거 아냐 저런 사람.', '중국인이 굳이 일본어학과를 외대에서 수업듣지만 관심은 베트남에 있는 사람이 외대에 있다면 미친거 아닐까,,,?', '중국인들 굳이 다른 언어를 한국어로 배우려는 애들 많이 봄. 그런 경우 한국어가 완벽하지도 않지만... 베트남 가고싶을 수도 있지.']"
중국지역문화와축제 안ㅇㅇ교수님,중국지역문화와축제 안ㅇㅇ교수님 오늘 홀수학번 대면수업 실시 맞죠? 이클래스나 오픈톡에 따로 아무 말씀이 없으셔서요..!,0,"['안교수님 미중 듣는데 저희는 홀수 대면이에여', '단톡에 여쭤봐']"
교환학생,중국어 진짜 옹알이 수준으로 할 줄 아는데 중국으로 교환학생 가고 싶어 ㅜ 지금 1학년이고 3학년 1학기나 2학기때 쯤에..! 비전공생이여도 hsk랑 면접이랑 요구하는 거 채우면 갈 수 있는 거지?,0,[]
중국과 세계 레포트,너무 어렵당 ㅠㅠㅠ,0,[]
임미나교수님 중국어초강,1시간동안 오픈북으로 시험을 보면 뭘...문제가 어떤 방식으로 나오나요? 부사형용사 이런거 물어보시나?,0,"['초강독 1학기 오픈북 시험 봤었는디 그냥 책 내용이 없다고 보시면 돼요 전 그냥 중작했음 ㅋㅋㅋㅋ', '예....?ㅠㅜ', '한글주고? 번역같은거?', '그냥 별 유형이 다 나와~~ 정신없어서 기억도 안나네', '아 혹시 우리 몇 문제인지 알려주셨어??', '작문...? 문제가 나온다는 소리인가??', '그렇쿠만.. 고마워유~', '재수강인데 도와주겠나 그대들', '이 말투 누굴까 다 만나네 에타 재미있네']"
중국과세계 레포트 다 씀?,내일까진데 내일 시험도 있고 ㅋㅋ 돌겠네,0,"['나도 낼 셤 끝나고서 시작임 ㅋㅋㅋ', '내일 시험끝나고 쓸려고?? 10장을?', '어쩔수가 없음 시험 4개 치는데 전부 개오바거든', '파이팅.. 시험 끝내고 후딱 내자 난 결국 10장 못채우고 그냥 냄', 'ㄷㅈ거같다.....하', 'ㄹㅇ 더이상 쓸 말 없', '몇장썼어??? 나도 그냥 낼까.... 진짜 꾸역꾸역 하는 중 이거 비율 몇이야?', '나 표지, 참고문헌 포함 9장 실질 7장이지 뭐.. 원래 중간 비율은 40인데 원래 시험본다고 했다가 레포트로 바뀐거여서.. 그대로 40이려나?', '공지가 없네ㅠㅜㅜ 제발 아니였으면... 진ㅋ자 발로 썼다^_^', '난 이제 시작한다~!']"
박창수 교수님 중국어 문법,시험 시간 1시반 시작 맞나요?!,0,[]
중국학입문 금 78,10월 30일에 비대면 수업 맞나요?,0,"['네!', '감사합니당']"
나 이중때문에 진짜 고민된다 지금 융소인데,본전공 중국어고 지금 이중 융소거든? 융소한지 첫해인데 솔직히 내가 융소 공부에 재능이 있는진 모르겠는데 재미는 너무 있어 경영 과목 들어봤는데 너무 재미가 없었고.. 그런데 내가 만약에 컴퓨터쪽으로 진지하게 갈 수 있는지? 많은시간들여 거기서 전문가가 될 수있다는 확신은 부족한데 그렇다고 해서 컴퓨터를 안하기에는 너무 재밌어.. 그래서 이번 이중변경 기간에 컴전으로 변경할지 경영 쪽으로 변경할지 너무 고민된다.. 중국어랑 컴전 이렇게 가지고 졸업했을때 내가 그냥 문과 직렬에 취업하려면 중국어로만 가능할까? 이중변경은 한번뿐인데 컴전 못하겠으면 어쩌지? 이런것들.. 너네가 나라면 어떻게할거같아 안전빵 or 도전,1,"['우리과 선배 이중으로 융소해서 이번에 계발자 취업함', '너처럼 본전공 통대야', '아진짜? ㅜㅜ', '웅 재능이 어느정도를 말하는건지는 모르겠는제 너가 어렵더라도 흥미가 있고 힘들어도 재미있다고 느끼면 난 충분히 가능하다고 봐 울과 선배도 수업들을땐 되게 힘들어했어', 'ㅜㅜ 그렇구나 나도 중국어나 경영 들을땐 하나도 재미없었는데 이건 재밌었거든 ㅜㅜ 고마워 ㅜㅜ', '학점 채울거 채우고 4학년때나 3학년때 이중전공 컴전으로 바꾸는 건 어때?', '왜?? 나지금 2-2인디', '융소가 더 학점따기 쉬워서 그러는겨??', '난 경영에서 융소로 바꾸려고 하는데 괜찮겠지?', '왜?', '해보거싶기도하고 경영이 별론거같아서']"
국내 중국계 아이돌 좋아하는 애들은,자기가 좋아하는 아이돌이 sns로 6.25전쟁에서의 중국희생 기억해라 캠페인 같은 거 참여하면 어떤 기분임?,0,"['중국아이돌 그냥 지네 나라에서 활동했으면....', '좆같음 총구 들이밀고 시진핑이 은연중에 강요하는 거 알고 있고 쟤네 중국 활동이 달려있는 거 알아도 좆같음..내가 좋아하는 애가 중연인 건 맞아도 머리까지 빨간 사상인 건 아니니까... 그냥 여권좆나 패서 빨간색 빼내고 싶음....', '진짜 중국이 미쳐돌아가는 듯... 외교분쟁 제 3국가 입장에서 해외활동 땜에 편들어주는 거면 백보양보해서 가능하다쳐도 공산권의 남침으로 시작된 전쟁을 피해자국가한테 자기네들의 희생운운 강요하는 건 선넘음', '아 한국돌인데 중국멤 말하는 거구나 나는 아예 중국연예인이라 자국 활동이 걸려있는 거거든(ㅅㅂ)... 아니 어느쪽이든 좆같네... 그냥 내년까지 안보고 살고싶음....', '중국인이면 당연한거아님? 긍데 송키안이 누구임?', '송치엔인듯 빅토리아', '남침으로 시작된 전쟁에서 침략당한 쪽한테 침략한 쪽인 자기네들의 희생을 기억하라 이거 우기는 건 정상적인 국가라면 자기네들끼리도 정당화하면 안됨 더구나 명분있는 미국, 소련도 아닌 중국이면', '진심 ㅈ같음. 일단 최애는 안그랬는데 제발 계속 글 안올렸으면 좋겠고 호감이었던 애들은 정뗐어 정부의 압박도 있는건 알긴 하지만 ㅅㅂ 그래도 싫어', '억장 와르르맨션임']"
중국고중세사 철학사,26일에 학교 가는건가요?,0,['26일은 휴강입니당!!']
대학중국어,이번주는 녹음 과제 없는 거 맞나용..!,0,"['네!', '감사합니다!!']"
중국어 잘알들아,"언어 비전공자인데 중국어 넘 매력적이라 배워보고ㅠ싶어... 근데 궁금한게 중국어는 영어나 한글처럼 뭐 알파벳이 있는게 아니잖아.. 그럼 평생 한자 외워야 하는거임..?

예를들어 영어나 한국어는 모르는 단어 나와도 발음은 할수있잖아.. 중국어는 그런거 자체가 안되니까 영어에 비해 익히는데 시간 오래 걸리려나ㅜㅜ?",0,"['안녕 난 중통 한자 외울때마다 환멸 오짐 외워도 까먹고 외워도 까먹고 후...........', '앗 답변 고마웡.. 그럼 소통할 수 있을 정도로 하려면 진짜 무지하게 공부해야겠네.... 간단한거만 알아들어도 너무 행복할것같은데ㅠㅠ', '근데 어렵긴 해두 재밌졍 배우고 싶으면 배워보는 거 추천이얌', '중국인도 중국어 헷갈려함 평생 외워야지', '헐 진짜? 중국어 엄청 어려운 언어구나...ㅠㅠ 도전하기 무섭다..', '그래도 기초적인 거는 취미로 할 만해', '으음 그러면 간단한 대화... 정도까지 배워보고 결정해야겠다... 알려줘서 고마워 😊😊', '맞아 ... 한자 외우는 것도 어렵고 한어병음도 어려운데 꽤 매력적인 것 같기도 해 !!', '오오... 한어병음..? 발음 얘기하는건가! 맞아 매력적이지ㅠㅠㅠ 그거에 빠져서 지금 취미로라도 배울까 생각중!!', '어려운 언어는 아닌 것 같아', '앗 그래..? 그럼 너무너무 다행이지ㅠㅠㅠ 열심히 해야겠다', '무조건 한자 외워야함...! 근데 솔직히 한자랑 성조만 외우면 문법이라던가 다른 부가적 부분은 안 어려운거같아ㅋㅋㅋ 그래서 중국어 실력은 솔직히 어휘력 영향을 많이 받는다고 생각해', '흐하헣... 나 시험없으면 외우는거 잘 못하는데... 잘 해낼수 있을가ㅠㅠ 어휘가 많이 중요하다니까.. 잘 해볼게 고마우ㅏ', '단어만 외우면 문법이나 그런건 쉬워 ㅋㅋㅋㅋㅋ', '그거 정말 반가운 소리다!! 안그래도 영문법만해도 너무 짜증나서 싫었는데... 문법이 괜찮다니ㅠㅠㅠ 고마워!']"
중강독 중간 시험,"ㅇㅇㅈ교수님 중급중국어 강독 11과
본문 전체가 아니라, 수업 때 다룬 부분만 시험 범위 인거죠..?",0,[]
초급중국어강독 초중강,임미나 교수님 노트필기 과제 7과 대화 3까지 전부 다 해야해?,0,"['ㅇㅇ', '고마웡']"
대학중국어 ㅇㅂㅊ 교수님한테 쌍욕한 새끼,"이름이랑 학과랑 다 까버리고 싶누;;
사과는 드렸냐?",1,"['까자 ㄱ ㄱ ㄱ ㄱ ㄱ. ㄱ', 'ㅇㅇ', '인문대임 일단', '버슼허버슼허', '고피자 먹고 싶다', '가랏! 버스커버스커!']"
대학중국어 시험 빌런 에반데,"20학번이신거같은데
마이크 켠 상태로
000(교수님 성함) ^ㅣ발년아 내가 이렇게까지 시험을 봐야해 ^ㅣ발 박으시면 곤란하죠

교수님 표정도 안 좋아지시고
시험 전에 제가 다 소름돋네요
다 있는 곳인데.. 심지어 시험 ㅋㅋ

시험은 긴장되지 않는데 빌런님 덕에 긴장 오지게 하고 봤습니다.",168,"['갑분싸를 이럴때 쓰는건가?', '이름 까면 안되냐?', 'ㅋㅋ 울반 학생덜은 알거여~', '와 오바다... 인성 그지같은 애들 왜이렇게 많음..?', '교수님 처음에 시험 욕하는거는 말 이어가면서 넘기려고 했는데 본인 욕 나오니까 대처 못하고 순간 굳으시는거 진짜... 보는 내가 마음이 너무 불편하더라. 꼭 사과했으면.', ""아니 근데 애초에 마이크가 켜져있든 꺼져있든 교수님한테 'ㅅㅂ' 언급하면서 욕하는게 정상? 진짜 인성 미쳤다 ㄷㄷ;;"", 'ㅋㅋㅋㅋㅋㅋㅋㅋㄹㅇ 싸이코야', '일부러 들으라고 그런거야 모르고 그런거야? 에반디', '모르고..', '아 빌런님 애니프사...', '싸이언스 킹니프사....', ""ㅋㅋ 하여간 애니프사도 '과학'이야"", '갓니프사는 ㅇㅈ이지', '레전드..미쳤네 그냥', '학과 어딘데', '그러게...애니프사 범준이인것만 아넹 ㅋㅋ', 'ㅇㅁㄷ', 'ㅋㅋㅌ미쳤나 진짜;;개념없네', '와 에바다,,,', '킹니갓사..', '애초에 수업시간에 질문/답변 외에 말하는 것 주터 잘못됨', '헐 이름도 말햇다고? 개오바데스네', '....? 와 ㅁㅊ놈이네', '진짜 왜 사냐 그런놈들은,, 같이 마시는 산소가 아깝다', 'Aㅏ...', '진짜 내가 다 빡치네ㅡㅡ 교수님 얼마나 상처받으셨을까 진짜 미친놈 그냥 공개처형하면 안돼요?', '미친 도대체 집에서 무슨 교육을 받았길래 저렇게 사는거?', 'F 입니다 ^^', '....? ㄹㅇ....?', '이거 형사처벌 가능한거 아닌가요...?', '진짜 뭐야...대학 어떻게 왔지', '고 의로 그런건 아니지 범준 아? 생각있으면 사과드려', '대학와서 중국어 배울게 아니라 유치원에서 예절교육부터 받고 와야겠다', '또라이;', '와 가정교육 어떻게 받은거니', '미친거 아니냐 진짜... 고의로 했다고 해도 에바고 실수로 했다고 해도 에바야...', '모욕죄로 형사고소 가능', '진짜 내가 교수 였으면 안 참고 신고 박을거임,,, 장난하나 진짜 저 학생 벌 받게 할 거임 나는', '인성 무슨일이야 ;;;;', '븅신ㅋㅋ', '병먹금', '이딴댓글에 좋아요 23개달린게 착잡하다 ^^..', '이 글쓰는 사람도 어메이징... ㄷㄷ', '역시 중국어 ㅋㅋ', '병먹금', '와우.', '목소리 안들리는줄 알고 욕한거 아니야? 없는데서는 나랏님 욕도 하는데 뭐', '당연히 잘못 맞아 맞는데 다른 댓글들 보니까 뭐 인성 어쩌고 하는데 솔직히 안들린다는 가정하에 할수도있는말 아닌가 싶어서', '안 들린다고 혼잣말로 교수님 성함에다가 쌍시옷 욕 박음? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ어떻게 그게 별 문제 아냐', '꺄울... 친구 없는데서 안들린다고 ""ㅅㅂ"" 들어간 욕하구 손절당하길...ㅠㅠㅠㅠㅠㅠㅠㅠ', '교수님 누구셔?', 'ㅇㅂㅊ 교수님', 'ㅁㅊ', '미친..', '대학중국어면 영통인가..', 'ㅇㅁㄷ', 'ㄴㄴ 공대임', '미친ㄴㅋㅋㅋㅋㅋㅋㅋ 교수님들은 학생을 위해서 수업 하고 시험 짜고 공정하게 채점하기 위해 그러시는건데 학생이란 놈이 저딴 식이냐,,, 저학생은 학교 자퇴해라 진짜', '와 글캠게 였네 ㅋㅋㅋ', '——병먹금——', '시험 시작 전에 나의 귀를 의심함 저게 학생 입에서 나올 소리인가 교수님 당황하시는게 화면을 통해서도 느껴질 정도임 마이크가 켜져 있는지 모르고한 실수였다면 빠른 시일내에 사과했으면 좋겠음 심적으로 가장 힘드셨을 교수님과 욕설을 듣고 불쾌했을 학우들에게 사과했으면.,,', '이름까자', '댓글들 잘보셈', '헐..', '녹화뜬사람 있으면 신고하면 안되나?', '에휴진짜... 쪽팔린 줄을 알아야지', '익67 니나 쟤나 ; 사회성결핍은 매한가지', '지랄 났네', '미친ㅋㅋ 이름뭐냐', '댓글에 진짜 등신같은 애들 많네..나도 핫게 떠서 본 건데 설캠이라고 등신이 없냐..어디든 있는거지..한심함..', '걍 캠으로 일반화하는애들 먹이주지 말고 신고 ㄱ ㄱ', '저런 애들은 설캠인데도 불구하고 ㅋㅋ 열등감에 똘똘 뭉쳐서 까내릴 대상을 찾지 못하면 자신의 자존감을 지키지 못하고 부들부들대는게 일베충이랑 행동이 똑같네~', '조만간 자퇴하겠네 ㅋㅋㅋㅋ', '와진짜대학왜왔냐 걍 고졸로살지']"
중국어강독,오늘 수업 없나요??!,0,[]
중국학입문,답 준비해놓은거 복붙하고 끝내려고했더니 복붙 불가능하게 해놨네 떼잉,0,[]
중국고,"요번주 중간고사라 수업 없다 하셨나요..?
너무 정신이 없어서 기억이 가물하네요
죄송합니다",0,[]
한류와중국대중문화,내일 수업 하시나요?,0,[]
중국문학사,레포트 뭐써야해요?,0,[]
중국학입문 수34 시험,분량 얼마나 써야돼요?ㅜㅜ,0,['500자 이상이요~']
나만 중국과 세계 레포트 막막하냐고,그대로 베껴쓰시 밖에 안됨ㅅㅂ,0,['뒤질긋']
중국어통번역기초,"번역하는데 뜻을 모르면 어떡하죠..??
인터넷 찾아도 되는건가요??",0,"['이나현 교슈님이면 수옵에서 한 자료에서만 나올걸용?', '감사합니다~~~']"
현대중국경제의 이해 강준영교수님,"이번 중간 레포트 대체라고 들었는데, 이 내용 어디에 나와있나요??ㅠㅠ
찾아보는데 없어가지고...",0,['저만 못들은거아니죠? 아직 말씀없으셨던거 맞죠?ㅜ']
중국어통번역연습 오늘 시험 아니죠??,순간 불안해서..ㅜㅜ,0,"['냉 오늘 복습해요!', '감사합니다!!!❤']"
국리분들 !,법률중국어 중간 없는거 맞죠 ?,0,[]
월34 초급중국어강독,비대면 수업 맞죠?,0,[]
초급중국어 강독,안연진 교수님 초급중국어 강독 중간고사 공지 주셨었나요??,0,[]
중국중세사 중간 보는거였나,기억이안나네,0,"['안보는 걸로 알고있습니다', '고마워요', '수업 내일비대면 맞나요???', '아마도?']"
중급 중국어 강독 이은주 교수님,시험 공부하는데 본문 뒤 문제들 다 풀어봐야하나요...?,0,[]
중국어 고수분들!,저기서 zongtai가 프런트입니다. 이런 뜻인가요?,0,"['‘프런트입니다’ 하는 거에여', '‘네 여보세요,프론트입니다.’', '감사합니다!! 혹시 하나만 더 여쭤봐두 될까용??']"
중국지역문화와 축제 요번주 과제 뭐쓰는거야..?,...?,0,"['걍 똑같이 인상깊은거', '교수님 누구야??']"
플렉스중국어,"문제유형 따로 말씀안해주셨죠?
빈칸, 해석말고,,",0,"['그런거같아요..', '저는 읽기문제유형. 어휘교체. 괄호넣기. 해석. 오답정정 이렇게로 알고있어요 수업시간에 다 말씀해 주시지않았나???', '지난시간에 그렇게 말씀해주셨었나요..?? 왜 못들었제..ㅠㅠ 감사합니다 .. 읽기문제유형은 어떤걸 말하는건지 혹시 아시나요??', '독해 문제요!! 근데 혹시 복습과제하는데 답지에 나온 어휘 다 정리하시나요?!?!? 저는 수업시간에 밑줄 쳐주신 부분만하는데 갑자기 공부하다가 혼란스러워서..', '독해가 해석이랑 같은건가요?? 다 주관식이라고 하셔서 독해문제랑 같은 유형으로는 안나올거같은데... 저는 수업시간에 말씀해주신 부분만 정리하고있습니다!', '지문읽고 주관식으로 답하는 형식으로 나올거같아요!!', '앗 그렇군요!!! 감사합니다😀']"
수12 미디어중국어ㅠ,"미디중국어 수12
셤범위 unit 12부터 14까지 맞나요ㅠㅜ",0,['저도 궁금해요... 유일한 대면 시험인데 뭐준비해야지']
윤혜지교수님,중국문화와 인문지리 수업 듣는 사람 ㅠㅠ,0,"['나ㅠㅜ', '저용', '혹시 ㅜㅜㅜ 쪽지보내도ㅠ됳까요?', '넹']"
중국과세계 레포트,표지 포함해서 10장임? 그 기준은 안말해주셔서.. 아무말씀 없으시면 그렇게 해도되는거 아닌가??(애써 희망가져봄,0,"['분량 안나오면 그럴려고...', '중국과 세계는 주제가 뭐예요??']"
중국과 세계 대체 레포트,다들 어떻게 쓸거야?? 감이 안오네ㅠㅠ 10페이지씩이나 쓸게 있나요ㅠㅠ??,0,[]
수 56 중국지역문화와축제,"다음주 과제는 뭐고
발표 주제랑 조는 언제 정하는 건지
정리가 안되는데
좀 알려주실분..",0,"['그럼 중간고사는 없는거에요??', '아ㅠㅠ 감사합니다!!', '혹시 발표 주제이런건 1주차 수업때 다 정했나요?', '발표주제는 조 나오면 그 때 조끼리 제대로 정하면 될 것 같아요. 1주차때 중국지역 혹은 미디어에 둘중에 뭐 하고싶은지 물어봤고 지역하고싶은 사람은 비슷한 지역끼리 묶어서 조 짜주시고 미디어도 조짤거라고 하셨어요', '와..진짜 감사합니다 복 받으세여 ㅠ']"
중국은 경제대국이라는 나라국민이 어떻게 저모양인지 신기함,"자기네들한테 불리하거나 최고존엄 건드리는 말 조금이라도 하면 바로 얼굴색 싹 바꾸고 애국심으로 포장해서 떼거지로 들고일어나서 중국만세! 이러니까
21세기에, 그것도 미국하고 견주는 대국이 저꼴이라는 게 너무 무서움",1,"['문혁으로 자기들 좋은 문화 다 박살내놓고 이제는 중국이 최고지 ㅇㅈㄹ', '착짱죽짱 .....꼭 외워두자....진리다..', '공산국가니까 그렇지 머', '방탄 소년단가지고 지랄하는거 보면 진짜 기가막혀 대한민국 국민이 그럼 북한군이랑 같이 싸운 중국 군인 희생을 감사하냐']"
중국이 또..,🤷🏻‍♀️,1,"['아니 이거 진짜 뭔 개소리야? 그럼 대한민국 국민이 중공군 참전한걸 애도해주냐 뭐 어쩌라는거야', '진짜 왜저래 이기사읽고 피꺼솟했다 진짜', '진짜 맥아더 형님 ㅠㅠㅠ왜 중국 본토에 핵을 안 내려꼽으셨나요 ㅠㅠㅠ', 'ㅋㅋㅋ 진짜 기가막힌다 살다살다 대한민국이 중국 군인의 희생을 감사해야한다는 별 개소리를 다들어본다']"
중국어통번역연습(2) 한정은 교수님,이중전공반 다음 주 19일 수업 대면인가요 비대면인가요?,0,['네 맞아요 감사합니다!']
학교 근처 짱개집 중에 1인분 배달해주는데 있나?,"아니면 걸어서 갈만한 중국집 있음??
화석이라 옛날에 다래원 있던거밖에 모름...",0,"['장강해주던디', '장강이랑 쌍용각 됐던 거 같은데', '두곳 다 1인분도 배달해준다구??', '기억 안 나ㅠㅠ 장강은 확실해', '거맙띠 ^^', '정 뭐하면 배달음식 게시판 써봐! 다같이 시키고 각자 가져가면 최소주문금액 맞잖아', '긱사가 아니라 밑에 살고 있어서 같이 시키기가 좀 뭐함', '요즘 장강 1인분 배달안해주던데']"
ㄱㅎㅈ 교수님 중국문학사,수업 시간에 피시 카톡 알림 끄는 법도 모르시구... 단체카톡방 만드는 법도 모르시고 컴퓨터 자체를 잘 못다루시는 분인데... 동시송출 잘 하시려나.... 걱정된다 걱정돼....................................,0,"['너무 화가 남', '미안한데 혹시 우리 중간고사 레포트는 뭐 쓰는거지??', '아직 안알려주신거아녀..?', '그지?? 아니 시험 끝났는데도 안알려주길래 혹시 나만 모르는건가 해서;;;', '뭐하는 분일까 대체..? 생각 할 수록 화나', '수업도 그냥 그렇고;;; 뭔지 모르겠네;;;']"
현대중국경제의 이해,중간고사 있나요??,0,"['아뇨 레퐅대체', '아직 주제 안나왔죠?', '넹']"
중국고중세철학사 수시과제,오늘까지인 수시과제 자세한 설명이 4주차 강의에 있다는데 4강 어느정도 시간대에 나오나요..??,0,[]
중국지역문화와 축제,중간고사는 대면인거죠?,0,"['발표가 중간 아니예요?', '다른 교수님인가', 'wu juan교수님이요!']"
제자백가 7주 8주 비대면 맞나요?,쪽지 이제 봤는데 중국문학사로 헷갈리신 것 같은데 제자백가도 맞나요?,0,"['제자백가도 비대면인것같아요', '감사합니다ㅠㅠ', '제자백가는 시험 얘기 있으셨나요?ㅠ', '네 녹화 강의에서 말씀해주셨는데 온라인으로 본다고 하시네요', '저희도 그렇게는 말씀하셨는데 자세한 공지 금토일내로 올려주시겠다고 한건 아직 안 올라왔네용 ㅠㅠ 감사합니다!']"
이근명 교수님 중국중세사 수업 대면인가요?,제가 타 과 학생이라 여쭤볼 곳이 없어서 여기 남겨봅니다 ㅠㅠ,0,"['엇 저도 지금 너무.. 궁금해요...ㅠㅠ 당장 내일부터 대면인가요ㅠㅠㅠㅠㅠ???', '내일은 비대면으로 하고 다음주부터 대면하신다고 했는데 내일 또 다시 공지해주실 것 같아요!', '말씀을 안하셔서 사학과여도 잘 모르겠습니다...', '알려주셔서 감사합니다!!']"
중국과 세계 중간고사 치는거야??,중통 ㄴㅈㅎ 교수님 중국과세계 중간고사 치는거??? ㅜㅜㅜ,0,"['나두 궁금하당', '난 중간 치고싶은데 기말 70%감당안됨', 'ㅇㅈㅇㅈㅇㅈ', '나나난..싫어..', '시험 범위 많아지고 레포트 쓸바에 두번 나눠서 보는게 낫지 않아?ㅠ', '근데 저번학기 중국과세계 중간 레포트였는데 기말 할만했음,, 참고로 나 학점 걍 중간임', '맞음 나도 이틀공부하고 에이플받음 근데 중간안친대', 'ㅇㅇ시토중 시중입은 외울게 많아서 빡센데 중세는 70퍼여도 공부할거많이 없고 절평이라 성적 잘주심', '근데 그 진나라였나 한자나왓자나..개어이업슴', '아맞아.. ㅋㅋㅋㅋㅋ개당황']"
중국고 논어 우리가 희망 에세이 과제,"서본결 주석 출처 형식 지켜 써야하나요
자유롭게 써도 되나요?
알려주시면 감사합니당ㅜㅠㅠㅠ",0,"['올해는 아니라 들어본 사람인데 웬만하면 서본결 지키시고 뭐 참고 이런 거 한 거 있으면 다 표기하세요', '도움 주셔서 감사합니다ㅜㅠ🙏 혹시 에시이 쓸 때 개요도 작성하셨나용??', '요약 같은 거 말씀하시는 거죠?? 에세이정도면 그렇게 안하셔도 될거 같아요. 저는 중간대체레포트 쓸 때도 개요는 안 썼어용...', '헐 제가 깨운 걸까영?!?! 죄송합니당ㅠㅠㅠㅠ 답변 정말 감사합니다! 말씀해주신대로 반영하겠습니당~', 'ㅋㅋㅋ아녜여... 원래 부엉이에여.....!! 파이팅!! 홍교수님 원래 열심히 자기생각 쓰고 과제 제때제때 내면 잘 주셔요', '넵 선배님이신 것 같은뎅 감사합니당ㅠㅠㅠㅠ!!!', '네엥 파이팅😊😊😊']"
